question,tag
"বাংলাদেশ নির্বাচন কমিশনে নতুন ভোটার এনরোলমেন্টের আবেদন দিয়েছিলাম, সেটি কেন বাতিল হলো?",new_voter_but_card_rejected
"নতুন ভোটার নিবন্ধনের আমার আবেদনটি ফিরিয়ে দিয়েছে, কারণ জানাবেন?",new_voter_but_card_rejected
"নতুন ভোটার হতে আবেদন দিয়েছিলাম, তা বাতিল দেখাচ্ছে, কী কারণে?",new_voter_but_card_rejected
ইসি আমার নতুন ভোটার হওয়ার আবেদনটি কেন গ্রহণ করেনি?,new_voter_but_card_rejected
"আমি নতুন ভোটার হওয়ার জন্য আপ্লাই করেছিলাম, কিন্তু রিজেক্ট হয়েছে, কারণ কী?",new_voter_but_card_rejected
নতুন ভোটার হিসেবে নাম তোলার আবেদনটি কেন বাতিল করা হলো?,new_voter_but_card_rejected
আমার নতুন ভোটার হওয়া সংক্রান্ত আবেদন কেন অনুমোদন পায়নি?,new_voter_but_card_rejected
নতুন নিবন্ধনের জন্য কি কি ডকুমেন্ট জমা দিতে হয়?,new_voter_online_what_documents_to_submit
নতুন ভোটার নিবন্ধনের জন্য কোন কোন কাগজপত্র দিতে হবে?,new_voter_online_what_documents_to_submit
এনআইডির নতুন রেজিস্ট্রেশনে কী কী ডকুমেন্ট লাগে?,new_voter_online_what_documents_to_submit
নির্বাচন কমিশনে নতুন নিবন্ধনে কোন কাগজ জমা দিতে হয়?,new_voter_online_what_documents_to_submit
ভোটার তালিকায় নতুন নাম তুলতে কী কী প্রমাণপত্র দরকার?,new_voter_online_what_documents_to_submit
প্রথমবার এনআইডি করতে কোন কোন কাগজপত্র সঙ্গে নিতে হবে?,new_voter_online_what_documents_to_submit
নতুন ভোটার হিসেবে রেজিস্ট্রেশনে কী ডকুমেন্ট জমা দিতে হবে?,new_voter_online_what_documents_to_submit
বাংলাদেশ নির্বাচন কমিশনে নতুন রেজিস্ট্রেশনে কোন কোন কাগজ লাগবে?,new_voter_online_what_documents_to_submit
ইসিতে নতুন ভোটার এনরোলমেন্টে কী কী কাগজপত্র চাই?,new_voter_online_what_documents_to_submit
ভোটার আইডির জন্য নতুন আবেদন করলে কী কী ডকুমেন্ট প্রয়োজন?,new_voter_online_what_documents_to_submit
জাতীয় পরিচয়পত্রের নতুন নিবন্ধনে কী কী কাগজ দরকার?,new_voter_online_what_documents_to_submit
"আমি একবারই ভোটার হয়েছি কিন্তু আমার নতুন ভোটার আবেদন বাতিল করা হয়েছে, কিভাবে সমাধান পেতে পারি?",new_voter_application_cancelled
"আমি তো আগে একবারই ভোটার ছিলাম, কিন্তু নির্বাচন কমিশনে নতুন ভোটার হিসেবে আমার আবেদনটা রিজেক্ট হয়েছে, এখন কীভাবে সমাধান করব?",new_voter_application_cancelled
"নির্বাচন কমিশনে আমার নতুন ভোটার আবেদন প্রত্যাখ্যান হয়েছে, আমি আগে একবারই ভোটার ছিলাম, এটার সমাধান কীভাবে পাব?",new_voter_application_cancelled
"আমি একবারই ভোটার, তবু ইসিতে আমার নতুন ভোটার আবেদন হয়নি, এখন করণীয় কী?",new_voter_application_cancelled
"নতুন ভোটার আবেদনে বাতিল দেখাচ্ছে, আমি আগে একবারই ভোটার ছিলাম, নির্বাচন কমিশনের কাছে কীভাবে আপিল করব?",new_voter_application_cancelled
"আমি একবারই ভোটার রেজিস্ট্রেশন করেছি, কিন্তু ইসিতে নতুন আবেদন গ্রহণ হয়নি, এই সমস্যা কীভাবে মেটাব?",new_voter_application_cancelled
"ইসিতে আমার নতুন ভোটার আবেদন রিজেক্ট হয়েছে, আমি তো একবারই ভোটার, সমাধান পেতে কোথায় যোগাযোগ করব?",new_voter_application_cancelled
"নির্বাচন কমিশন আমার নতুন ভোটার আবেদন নেয়নি, আমি আগে শুধু একবার ভোটার ছিলাম, পুনর্বিবেচনার জন্য কী করতে হবে?",new_voter_application_cancelled
"আমি একবারই ভোটার হিসেবে নিবন্ধিত ছিলাম, তবু ইসিতে নতুন ভোটার আবেদনটা হয়নি, এই বিষয়টা ঠিক করাতে কী করতে পারি?",new_voter_application_cancelled
"নির্বাচন কমিশনে আমার নতুন ভোটার আবেদন বাতিল হয়েছে যদিও আমি একবারই ভোটার, আপত্তি বা আপিল করার নিয়মটা কী?",new_voter_application_cancelled
"ইসিতে নতুন ভোটার আবেদন রিজেক্ট হলে আর আমি শুধু একবারই ভোটার হলে, নির্বাচন কমিশনের নিয়মে সমাধান কী?",new_voter_application_cancelled
"আমি একবারই ভোটার হয়েছি কিন্তু কোথাও যাচাই করতে পারছি না, জানতে পারলাম এনআইডি MATCH FOUND হয়েছে, কিভাবে সমাধান পেতে পারি?",nid_match_found_verification_failed_how_to_solve
"আমি একবারই ভোটার নিবন্ধন করেছি, কিন্তু অনলাইনে যাচাইতে কিছুই পাচ্ছি না, এনআইডিতে MATCH FOUND দেখায়, এখন কী করব?",nid_match_found_verification_failed_how_to_solve
"আমি তো একবারই ভোটার হয়েছি, তবু যাচাই হচ্ছে না, এনআইডি MATCH FOUND দেখাচ্ছে, নির্বাচন কমিশনের কাছে কীভাবে সমাধান নেব?",nid_match_found_verification_failed_how_to_solve
"একবারই ভোটার রেজিস্ট্রেশন করেছি, কিন্তু কোথাও ভেরিফাই হচ্ছে না, এনআইডিতে MATCH FOUND আসে, কী করণীয়?",nid_match_found_verification_failed_how_to_solve
"আমি একবার ভোটার হয়েছি, যাচাইয়ে নাম উঠছে না, এনআইডি MATCH FOUND দেখায়, উপজেলা ইসি অফিসে গেলে হবে কি?",nid_match_found_verification_failed_how_to_solve
"একবার মাত্র ভোটার হয়েছি, ভেরিফিকেশন মিলছে না, এনআইডিতে MATCH FOUND দেখাচ্ছে, দ্রুত সমাধান কীভাবে পাব?",nid_match_found_verification_failed_how_to_solve
"আমি শুধু একবার ভোটার এনরোল করেছি, কিন্তু ইসি সাইটে যাচাই করতে পারছি না, এনআইডি MATCH FOUND আসে, কী করব?",nid_match_found_verification_failed_how_to_solve
"একবারই ভোটার হয়েছি, তবু MATCH FOUND দেখাচ্ছে, নির্বাচন কমিশনের মাধ্যমে কীভাবে ঠিক করব?",nid_match_found_verification_failed_how_to_solve
"একবারই ভোটার রেজিস্টার করেছি, তবু ইসি ডাটাবেজে যাচাই মিলছে না, এনআইডি MATCH FOUND দেখায়, কাকে যোগাযোগ করব?",nid_match_found_verification_failed_how_to_solve
"একবারে ভোটার হয়েছি, যাচাই করতে গেলে এনআইডি MATCH FOUND আসে, ইসি অফিসে কী নথি নিয়ে যেতে হবে?",nid_match_found_verification_failed_how_to_solve
নতুন ভোটারের আবেদন ফরমে শনাক্তকারী কে?,new_voter_identifier_who
নতুন ভোটার আবেদনপত্রে শনাক্তকারী হিসেবে কাকে দিতে হয়?,new_voter_identifier_who
নতুন ভোটার নিবন্ধন ফর্মে পরিচয়দাতা হিসেবে কে থাকবেন?,new_voter_identifier_who
বাংলাদেশ নির্বাচন কমিশনের নতুন ভোটার ফরমে শনাক্তকারী কারা হতে পারেন?,new_voter_identifier_who
নতুন ভোটার হওয়ার আবেদনে শনাক্তকারী হিসেবে কার নাম লিখতে হয়?,new_voter_identifier_who
নতুন ভোটার রেজিস্ট্রেশন ফরমে পরিচয় নিশ্চিতকারী কে থাকেন?,new_voter_identifier_who
নির্বাচন কমিশনের নতুন ভোটার ফর্মে শনাক্তকারী হিসেবে কাকে উল্লেখ করতে হবে?,new_voter_identifier_who
নতুন ভোটার তালিকার আবেদনপত্রে শনাক্তকারী হিসেবে কে যোগ্য?,new_voter_identifier_who
নতুন ভোটার এনরোলমেন্ট ফরমে পরিচয়দাতা কাকে দিতে হয়?,new_voter_identifier_who
নতুন ভোটারের আবেদন ফর্মে শনাক্তকারী হিসেবে কার নাম বসাতে হয়?,new_voter_identifier_who
ইসির নতুন ভোটার ফর্মে পরিচয়দাতা হিসেবে কে থাকেন?,new_voter_identifier_who
"ছবি তুলতে যাওয়ার এসএমএস পেয়েছি, কিন্তু উপজেলাতে যাওয়া সম্ভব নয়, আমি কি অন্য কোথাও থেকে ছবি তুলতে পারবো?",photo_sms_but_not_in_upzila_other_when
"ছবি তোলার জন্য নির্বাচন কমিশনের এসএমএস এসেছে, কিন্তু উপজেলা অফিসে যেতে পারছি না, অন্য কোনো কেন্দ্রে ছবি দিতে পারি কি?",photo_sms_but_not_in_upzila_other_when
"এনআইডির ছবি তুলতে এসএমএস পেয়েছি, তবে উপজেলায় যাওয়া সম্ভব না, কাছের অন্য কোথাও ছবি তোলা যাবে?",photo_sms_but_not_in_upzila_other_when
"ছবি তোলার মেসেজ পেয়েছি, কিন্তু উপজেলা নির্বাচন অফিসে যাওয়া হচ্ছে না, বিকল্প কোনো জায়গা থেকে ছবি দিতে পারবো?",photo_sms_but_not_in_upzila_other_when
"নির্বাচন কমিশনের ছবি তোলার বার্তা পেয়েছি, কিন্তু উপজেলা কার্যালয়ে যেতে পারছি না, জেলা বা সিটি করপোরেশনে ছবি তোলা যাবে কি?",photo_sms_but_not_in_upzila_other_when
"ভোটার আইডির ছবি তোলার এসএমএস এসেছে, কিন্তু নির্ধারিত উপজেলায় যাওয়া কঠিন, নিকটবর্তী অন্য কেন্দ্রে ছবি দিতে পারি?",photo_sms_but_not_in_upzila_other_when
"ছবি তোলার জন্য ডাকে পেয়েছি, কিন্তু উপজেলায় যেতে পারবো না, কি কেন্দ্র বদলে অন্যত্র ছবি তুলতে পারবো?",photo_sms_but_not_in_upzila_other_when
"এনআইডির ছবি দিতে বলা হয়েছে এসএমএসে, কিন্তু উপজেলা অফিসে যাওয়া সম্ভব নয়, ক্যাম্প বা অন্য অফিসে ছবি দেওয়া যাবে?",photo_sms_but_not_in_upzila_other_when
"ছবি তোলার সময়ের এসএমএস পেয়েছি, কিন্তু উপজেলায় যেতে না পারলে, অন্য কোন কেন্দ্র থেকে ছবি দেয়া যাবে?",photo_sms_but_not_in_upzila_other_when
"নির্বাচন কমিশনের এসএমএস এসেছে ছবি তুলতে, কিন্তু উপজেলায় যাওয়া যাচ্ছে না, কি কাছাকাছি আরেকটা জায়গা থেকে ছবি তুলতে পারি?",photo_sms_but_not_in_upzila_other_when
"ছবি তোলার এসএমএস পাওয়া গেছে, কিন্তু উপজেলা কার্যালয়ে যাওয়া সম্ভব না, কি জেলা নির্বাচন অফিসে ছবি তোলা যাবে?",photo_sms_but_not_in_upzila_other_when
"অনলাইনে আবেদন করার পর দেখছি তথ্যে ভুল হয়েছে, সংশোধন করতে পারছি না, কি করবো?",wrong_information_in_online_application_what_to_do
"ইসি পোর্টালে এনআইডি অনলাইনে আবেদন করেছি, তথ্য ভুল দেখাচ্ছে, নিজে ঠিক করতে পারছি না, এখন কী করব?",wrong_information_in_online_application_what_to_do
"নির্বাচন কমিশনের অনলাইন ফর্ম সাবমিটের পর দেখছি ডেটা ভুল গেছে, এডিট করতে পারছি না, সমাধান কী?",wrong_information_in_online_application_what_to_do
"এনআইডির অনলাইন আবেদন দেওয়া হয়েছে, পরে ভুল তথ্য ধরা পড়েছে, নিজে সংশোধন করতে পারছি না, কীভাবে ঠিক করব?",wrong_information_in_online_application_what_to_do
"ইসি অনলাইন সেবায় আবেদন করার পর ভুল এন্ট্রি দেখছি, পরিবর্তন করতে পারছি না, কী করণীয়?",wrong_information_in_online_application_what_to_do
"ভোটার আইডির অনলাইন আবেদন সাবমিটের পর তথ্য ভুল হয়ে গেছে, সংশোধন অপশন নেই, কী করব?",wrong_information_in_online_application_what_to_do
"নির্বাচন কমিশনের ওয়েবসাইটে আবেদন দেওয়ার পর ভুল তথ্য পেলাম, আপডেট করা যাচ্ছে না, পরবর্তী পদক্ষেপ কী?",wrong_information_in_online_application_what_to_do
"এনআইডি অনলাইনে আবেদন করার পর ডেটায় ভুল আছে, নিজে এডিট করতে পারছি না, কোথায় যোগাযোগ করব?",wrong_information_in_online_application_what_to_do
"ইসি পোর্টালে আবেদন সাবমিট করেছি, পরে দেখছি তথ্য মিসম্যাচ, সংশোধন করা যাচ্ছে না, কীভাবে এগোবো?",wrong_information_in_online_application_what_to_do
"নির্বাচন কমিশনের অনলাইন আবেদন শেষে তথ্য ভুল ধরা পড়েছে, নিজে ঠিক করা যাচ্ছে না, কী করণীয় হবে?",wrong_information_in_online_application_what_to_do
একটি মোবাইল নম্বর দিয়ে কতবার রেজিষ্ট্রেশন করতে পারবো?,one_mobile_number_how_many_time_registration
একটি মোবাইল নম্বর দিয়ে ইসি পোর্টালে কতবার রেজিস্ট্রেশন করা যাবে?,one_mobile_number_how_many_time_registration
একই মোবাইল নম্বর দিয়ে ভোটার নিবন্ধন কয়বার করা যায়?,one_mobile_number_how_many_time_registration
নির্বাচন কমিশনের অনলাইনে এক মোবাইল নম্বর দিয়ে কতবার রেজিস্ট্রেশন করা যাবে?,one_mobile_number_how_many_time_registration
একটাই নম্বর দিয়ে কি আবার রেজিস্ট্রেশন করা যাবে?,one_mobile_number_how_many_time_registration
একই নম্বর দিয়ে একাধিকবার ভোটার নিবন্ধন করা যাবে কি?,one_mobile_number_how_many_time_registration
এনআইডি অনলাইন সেবায় একটি মোবাইল নম্বর দিয়ে কতবার নিবন্ধন সম্ভব?,one_mobile_number_how_many_time_registration
আগে ব্যবহৃত মোবাইল নম্বর দিয়ে কি পুনরায় রেজিস্ট্রেশন করতে পারি?,one_mobile_number_how_many_time_registration
একটি মোবাইল নম্বর দিয়ে কয়বার রেজিস্ট্রেশন করতে পারবো?,one_mobile_number_how_many_time_registration
একই মোবাইল নম্বর দিয়ে কি বারবার নিবন্ধন করা যাবে?,one_mobile_number_how_many_time_registration
নির্বাচন কমিশনের পোর্টালে একটি নম্বর দিয়ে কতবার রেজিস্ট্রেশন করা যায়?,one_mobile_number_how_many_time_registration
দ্রুত ভোটার হওয়ার জন্য কোন ব্যবস্থা আছে?,faster_voter_registration
বাংলাদেশ নির্বাচন কমিশনে দ্রুত ভোটার হওয়ার কোনো ব্যবস্থা আছে?,faster_voter_registration
ইসিতে তাড়াতাড়ি ভোটার হতে কি কোনো ব্যবস্থা আছে?,faster_voter_registration
নির্বাচন কমিশন কি জরুরি ভিত্তিতে ভোটার নিবন্ধনের কোনো সুবিধা দেয়?,faster_voter_registration
বাংলাদেশ নির্বাচন কমিশনের মাধ্যমে ফাস্ট ট্র্যাক ভোটার হওয়া যায় কি?,faster_voter_registration
ইসিতে দ্রুত ভোটার করা নিয়ে কোনো অপশন আছে?,faster_voter_registration
নির্বাচন কমিশনে এক্সপ্রেস সার্ভিসে ভোটার হতে কি আবেদন করা যায়?,faster_voter_registration
বাংলাদেশ নির্বাচন কমিশনে শিগগির ভোটার হতে অনলাইনে কোনো ব্যবস্থা আছে?,faster_voter_registration
নির্বাচন কমিশন কি দ্রুত ভোটার হওয়ার জন্য কোনো প্রায়োরিটি সার্ভিস দেয়?,faster_voter_registration
ইসি কি দ্রুত ভোটার হওয়ার জন্য কোনো ত্বরিত প্রক্রিয়া রাখে?,faster_voter_registration
বাংলাদেশ নির্বাচন কমিশনে জরুরি ভোটার হওয়া সম্ভব কি?,faster_voter_registration
ভোটার এলাকায় নিজের বাড়ি না থাকলে কি ভোটার হওয়া যাবে?,no_own_house_in_voter_area
নিজের বাড়ি না থাকলে ওই এলাকায় ভোটার হিসেবে নিবন্ধন করা যাবে কি?,no_own_house_in_voter_area
ভাড়া বাসায় থাকলে এই এলাকায় ভোটার হওয়া যাবে?,no_own_house_in_voter_area
"মেসে থাকি, নিজের বাড়ি নেই, এ এলাকায় কি ভোটার হতে পারবো?",no_own_house_in_voter_area
বাংলাদেশ নির্বাচন কমিশনের নিয়মে নিজের বাড়ি ছাড়া কি এখানে ভোটার হওয়া যায়?,no_own_house_in_voter_area
স্থায়ী বাড়ি না থাকলেও কি বর্তমান এলাকায় ভোটার তালিকায় নাম তোলা যাবে?,no_own_house_in_voter_area
বাড়ি নিজের নামে না হলে ওই এলাকায় কি ভোটার হওয়া যাবে?,no_own_house_in_voter_area
"হোস্টেল বা ভাড়া বাসায় থাকি, তাহলে কি এই ওয়ার্ডে ভোটার হতে পারি?",no_own_house_in_voter_area
"কাজের জায়গার এলাকায় নিজের বাড়ি নেই, সেখানে কি ভোটার হিসেবে নিবন্ধন সম্ভব?",no_own_house_in_voter_area
নিজের বাড়ি ছাড়া কি নির্বাচন কমিশন এই এলাকায় ভোটার হিসেবে নিবন্ধন দেয়?,no_own_house_in_voter_area
"নিজের ঘর নেই, তবু কি এ এলাকাতেই ভোটার হওয়া যাবে?",no_own_house_in_voter_area
"নতুন ভোটার হয়েছি, ফরম নম্বর দিয়ে রেজিষ্ট্রেশন করেছি, কিন্তু কার্ড ডাউনলোড করতে পারছি না, কেন?",new_voter_can_not_download_card_with_form_number
"নতুনভাবে ভোটার হয়েছি, ফর্ম নম্বর দিয়ে নিবন্ধন করেছি, কিন্তু এনআইডি কার্ড ডাউনলোড হচ্ছে না, কেন?",new_voter_can_not_download_card_with_form_number
"আমি নতুন ভোটার, ফর্মের নম্বর দিয়ে রেজিস্ট্রেশন করেছি, তবু কার্ড ডাউনলোড দিতে পারছি না, কী সমস্যা?",new_voter_can_not_download_card_with_form_number
"প্রথমবার ভোটার হলাম, ফর্ম নম্বর দিয়ে নিবন্ধন করার পরও এনআইডি ডাউনলোড হচ্ছে না, কেন এমন হচ্ছে?",new_voter_can_not_download_card_with_form_number
"নতুন ভোটার হিসেবে ফর্ম নম্বর দিয়ে রেজিস্ট্রেশন করেছি, কিন্তু অনলাইনে কার্ড ডাউনলোড হচ্ছে না, কেন?",new_voter_can_not_download_card_with_form_number
"আমি নতুন ভোটার, ফর্ম নম্বর দিয়ে নিবন্ধন সম্পন্ন, এরপরও এনআইডি কপি ডাউনলোড হয় না, কেন?",new_voter_can_not_download_card_with_form_number
"নতুন ভোটার রেজিস্ট্রেশন করেছি, ফর্ম নম্বর আছে, তবু নির্বাচন কমিশনের সাইটে কার্ড ডাউনলোড হচ্ছে না, কেন?",new_voter_can_not_download_card_with_form_number
"নতুনভাবে ভোটার হলাম, ফর্ম নম্বর দিলেও ইসি পোর্টাল থেকে এনআইডি ডাউনলোড করতে পারছি না, কোথায় সমস্যা?",new_voter_can_not_download_card_with_form_number
"আমি নতুন ভোটার, ফর্ম নম্বর দিয়ে এনরোল করেছি, কিন্তু কার্ড ডাউনলোড হচ্ছে না, কী কারণে?",new_voter_can_not_download_card_with_form_number
"নতুন ভোটার হয়েছি, ফর্ম নম্বর দিয়ে নিবন্ধন করেও এনআইডি কার্ড ডাউনলোড করতে পারছি না, কেন বলবেন?",new_voter_can_not_download_card_with_form_number
"নতুন ভোটার, ফর্ম নম্বর দিয়ে নিবন্ধন করেছি, তবুও ভোটার আইডি কার্ড ডাউনলোড হচ্ছে না, কেন?",new_voter_can_not_download_card_with_form_number
"নতুন ভোটারের আবেদন করেছি, থানা/উপজেলা থেকে এসএমএস আসেনি, কি করণীয়?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার হিসেবে আবেদন দিয়েছি, থানা বা উপজেলা থেকে এসএমএস পাইনি, এখন কী করব?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার নিবন্ধনের জন্য আবেদন করেছি, উপজেলা বা থানা থেকে কোনো এসএমএস আসেনি, কী করা উচিত?",new_voter_no_messages_from_upzila_or_thana
"আমি নতুন ভোটার হতে আবেদন করেছি, থানা কিংবা উপজেলা অফিস থেকে এসএমএস না পেলে কী করণীয়?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার নিবন্ধন করেছি, উপজেলা নির্বাচন অফিসের এসএমএস এখনও পাইনি, এরপর কী করব?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটারের আবেদন করেছি, থানা নির্বাচন অফিস থেকে এসএমএস না এলে কাকে যোগাযোগ করব?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার হওয়ার জন্য আবেদন করেছি, থানা বা উপজেলা থেকে নিশ্চিতকরণের এসএমএস না এলে কী করতে হবে?",new_voter_no_messages_from_upzila_or_thana
"আমি নতুন ভোটার হিসেবে অনলাইনে আবেদন করেছি, উপজেলা অফিস থেকে এসএমএস না এলে কীভাবে এগোব?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার নিবন্ধনের আবেদন করেছি, থানা কিংবা উপজেলা থেকে এসএমএস না এলে পরবর্তী পদক্ষেপ কী?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার আবেদন করেছি, উপজেলা নির্বাচন কার্যালয়ের এসএমএস না পেলে কোথায় জানাব?",new_voter_no_messages_from_upzila_or_thana
"নতুন ভোটার হতে আবেদন করেছি, থানা বা উপজেলা থেকে এসএমএস না এলে কীভাবে সমাধান করব?",new_voter_no_messages_from_upzila_or_thana
নতুন ভোটার হওয়ার জন্য কি কি কাগজ লাগে?,new_voter_online_what_documents_to_submit
নতুন ভোটার নিবন্ধনের জন্য কী কী কাগজপত্র দরকার?,new_voter_online_what_documents_to_submit
বাংলাদেশ নির্বাচন কমিশনে নতুন ভোটার হতে কোন কোন কাগজ লাগবে?,new_voter_online_what_documents_to_submit
ভোটার তালিকায় নতুন করে নাম তুলতে কী কী কাগজ লাগে?,new_voter_online_what_documents_to_submit
প্রথমবার ভোটার হতে কী কী কাগজপত্র লাগবে?,new_voter_online_what_documents_to_submit
নতুন এনআইডি বা ভোটার রেজিস্ট্রেশনের জন্য কোন কোন ডকুমেন্ট দরকার?,new_voter_online_what_documents_to_submit
ইসি অফিসে নতুন ভোটার হতে কী কী প্রমাণপত্র দিতে হবে?,new_voter_online_what_documents_to_submit
নতুন ভোটার আইডি করার সময় কী কী কাগজ লাগবে?,new_voter_online_what_documents_to_submit
নির্বাচন কমিশনের মাধ্যমে নতুন ভোটার নিবন্ধন করতে কী কী কাগজপত্র লাগে?,new_voter_online_what_documents_to_submit
নতুন ভোটার হিসেবে নিবন্ধন করতে কোন কোন কাগজ দরকার?,new_voter_online_what_documents_to_submit
ভোটার হতে প্রথমবার আবেদন করলে কী কী কাগজপত্র লাগে?,new_voter_online_what_documents_to_submit
"উপজেলা নির্বাচন অফিস আমার নতুন ভোটারের আবেদন জমা নিচ্ছে না, কি করবো?",new_voter_application_not_submitted_to_upazila_or_thana_office
"উপজেলা নির্বাচন কার্যালয় নতুন ভোটার নিবন্ধনের আবেদন নিতে চাইছে না, এখন কী করব?",new_voter_application_not_submitted_to_upazila_or_thana_office
"আমার নতুন ভোটার হওয়ার আবেদন উপজেলা নির্বাচন অফিস গ্রহণ করছে না, কোথায় অভিযোগ করব?",new_voter_application_not_submitted_to_upazila_or_thana_office
"নতুন ভোটার রেজিস্ট্রেশনের ফর্ম উপজেলা নির্বাচন অফিসে জমা নিতে দিচ্ছে না, সমাধান কী?",new_voter_application_not_submitted_to_upazila_or_thana_office
"উপজেলা নির্বাচন অফিস বারবার আমার নতুন ভোটার আবেদন ফিরিয়ে দিচ্ছে, আমি কী পদক্ষেপ নেব?",new_voter_application_not_submitted_to_upazila_or_thana_office
"নতুন ভোটার আবেদন উপজেলা নির্বাচন কার্যালয়ে জমা হচ্ছে না, ইসিতে কাকে জানাব?",new_voter_application_not_submitted_to_upazila_or_thana_office
"উপজেলা নির্বাচন অফিস কারণ ছাড়া নতুন ভোটার ফর্ম নিচ্ছে না, আমি কীভাবে এগোব?",new_voter_application_not_submitted_to_upazila_or_thana_office
"নতুন ভোটার এনরোলমেন্টের আবেদন উপজেলা অফিসে রিসিভ করছে না, কী উপায়?",new_voter_application_not_submitted_to_upazila_or_thana_office
"উপজেলা নির্বাচন অফিস কাগজপত্র ঠিক থাকলেও নতুন ভোটার আবেদন নিচ্ছে না, এখন কী করা উচিত?",new_voter_application_not_submitted_to_upazila_or_thana_office
"আমার নতুন ভোটার নিবন্ধন আবেদন উপজেলা নির্বাচন কার্যালয় রিজেক্ট করছে, আপিল কিভাবে করবো?",new_voter_application_not_submitted_to_upazila_or_thana_office
"নতুন ভোটার হিসেবে আবেদন দিতে গেলে উপজেলা নির্বাচন অফিস নেয় না, সহায়তা কোথায় পাব?",new_voter_application_not_submitted_to_upazila_or_thana_office
"অনেক আগে ভোটার হয়েছি, কার্ড গ্রহণ করিনি, ফরম নম্বর আছে, কার্ড ডাউনলোডের জন্য রেজিষ্ট্রেশন করতে পারছি না, কি করবো?",new_voter_card_not_taken_has_form_no_can_not_register_online
"অনেক দিন আগে ভোটার হয়েছি, জাতীয় পরিচয়পত্র তুলিনি, ফরম নম্বর আছে, অনলাইনে ডাউনলোড রেজিস্ট্রেশন হচ্ছে না, কী করব?",new_voter_card_not_taken_has_form_no_can_not_register_online
"পুরোনো ভোটার, কার্ড নেই, ফর্ম নম্বর আছে, ইসির পোর্টালে ডাউনলোডের জন্য রেজিস্টার করতে পারছি না, সমাধান কী?",new_voter_card_not_taken_has_form_no_can_not_register_online
"বছর আগে ভোটার রেজিস্ট্রেশন করেছি, কার্ড সংগ্রহ করিনি, স্লিপ নম্বর আছে, কার্ড ডাউনলোডে সাইন আপ হচ্ছে না, কীভাবে পাব?",new_voter_card_not_taken_has_form_no_can_not_register_online
"আগে ভোটার হয়েছিলাম, কার্ড তুলি নাই, রেজিস্ট্রেশন নম্বর আছে, অনলাইন ডাউনলোড অ্যাকাউন্ট বানাতে পারছি না, কী করতে হবে?",new_voter_card_not_taken_has_form_no_can_not_register_online
"অনেক আগে ভোটার হিসেবে নিবন্ধিত, কার্ড পাইনি, টোকেন নম্বর আছে, NID ডাউনলোডের রেজিস্ট্রেশন বারবার ব্যর্থ হচ্ছে, কী করবো?",new_voter_card_not_taken_has_form_no_can_not_register_online
"পুরোনো ভোটার আমি, কার্ড সংগ্রহ করিনি, ফরম নম্বর আছে, ইসি সাইটে ডাউনলোড রেজিস্ট্রেশন হচ্ছে না, করণীয় কী?",new_voter_card_not_taken_has_form_no_can_not_register_online
"অনেক বছর আগে ভোটার হয়েছি, কার্ড হাতে নেই, ট্র্যাকিং নম্বর আছে, ডাউনলোডের জন্য অনলাইন রেজিস্ট্রেশন পারছি না, কী করণীয়?",new_voter_card_not_taken_has_form_no_can_not_register_online
"ভোটার হয়েছিলাম অনেক আগে, কার্ড নেই, ফর্ম নম্বর আছে, পোর্টালে ডাউনলোড রেজিস্ট্রেশন নিতে পারছি না, কোথায় যোগাযোগ করব?",new_voter_card_not_taken_has_form_no_can_not_register_online
"দীর্ঘদিন আগে ভোটার রেজিস্ট্রেশন করেছিলাম, কার্ড তুলিনি, ফরম নম্বর আছে, অনলাইনে ডাউনলোড করতে রেজিস্টার হচ্ছে না, উপায় কী?",new_voter_card_not_taken_has_form_no_can_not_register_online
"বাংলাদেশ নির্বাচন কমিশনে আগে ভোটার হয়েছিলাম, কার্ড নেই, ফর্ম নম্বর আছে, অনলাইন ডাউনলোডের রেজিস্ট্রেশন করতে পারছি না, এখন কী করব?",new_voter_card_not_taken_has_form_no_can_not_register_online
"নতুন ভোটারের জন্য আবেদন করেছি, কিন্তু জন্ম নিবন্ধন অন্য ঠিকানায়, কি করণীয়?",reigister_as_new_voter_but_birth_registration_different_address
"নতুন ভোটার হতে আবেদন দিয়েছি, কিন্তু জন্ম সনদে অন্য ঠিকানা, এখন কী করব?",reigister_as_new_voter_but_birth_registration_different_address
"ভোটার নিবন্ধনের আবেদন করেছি, জন্ম নিবন্ধনের ঠিকানা মেলে না, কী করণীয়?",reigister_as_new_voter_but_birth_registration_different_address
"নির্বাচন কমিশনে নতুন ভোটার আবেদন করেছি, জন্ম নিবন্ধনে আলাদা ঠিকানা আছে, সমাধান কী?",reigister_as_new_voter_but_birth_registration_different_address
"নতুন ভোটার রেজিস্ট্রেশন করছি, কিন্তু জন্ম সনদের ঠিকানা ভিন্ন, কীভাবে এগোব?",reigister_as_new_voter_but_birth_registration_different_address
